Source;Target;Tweet
589357476606246912;589329979793616897;"RT @toret: Varapalo de la Junta Electoral a @xaviertrias por las inauguraciones encubiertas http://t.co/UKu3XqHLvf 
cc @xtomas No todo vale…"
589362876835573760;589329979793616897;"RT @toret: Varapalo de la Junta Electoral a @xaviertrias por las inauguraciones encubiertas http://t.co/UKu3XqHLvf 
cc @xtomas No todo vale…"
589195880089137152;589118494899367936;"RT @toret: Una pasada toda la gente que ha venido a ver #WyomingConAda
Con @bcnencomu el 24 de Mayo vamos a hacer historia http://t.co/J6Yq…"
589332560267845632;589329979793616897;"RT @toret: Varapalo de la Junta Electoral a @xaviertrias por las inauguraciones encubiertas http://t.co/UKu3XqHLvf 
cc @xtomas No todo vale…"
589346669390594048;589346202740776960;RT @toret: #FemCiutatenComu empieza jornadas de participación. @AdaColau la participación es una forma vertebral de @bcnencomu http://t.co/…
589347165258063872;589346202740776960;RT @toret: #FemCiutatenComu empieza jornadas de participación. @AdaColau la participación es una forma vertebral de @bcnencomu http://t.co/…
589351019714375680;589350569422233600;RT @toret: Hay q destinar recursos para mejorar la paricipación.Integrar lo mejor posible participación presencial y digital @adacolau #Fem…
589350703086338048;589350569422233600;RT @toret: Hay q destinar recursos para mejorar la paricipación.Integrar lo mejor posible participación presencial y digital @adacolau #Fem…
589356947733925888;589350569422233600;RT @toret: Hay q destinar recursos para mejorar la paricipación.Integrar lo mejor posible participación presencial y digital @adacolau #Fem…
589361709896327168;589348015116316672;RT @toret: Los poderes nos hablan de democracia y participación pero tenemos la sensacion de que no decidimos nada. @AdaColau #FemCiutatenC…
589361526747836417;589350569422233600;RT @toret: Hay q destinar recursos para mejorar la paricipación.Integrar lo mejor posible participación presencial y digital @adacolau #Fem…
589361143392657408;589348015116316672;RT @toret: Los poderes nos hablan de democracia y participación pero tenemos la sensacion de que no decidimos nada. @AdaColau #FemCiutatenC…
589361207448043520;589349963743817729;RT @toret: Ahora @AdaColau hablando de la referencia de presupuesto participativos abiertos de Islandia para hacerlo en Barcelona #FemCiuta…
589378366022758400;589350569422233600;RT @toret: Hay q destinar recursos para mejorar la paricipación.Integrar lo mejor posible participación presencial y digital @adacolau #Fem…
589418333621084160;589348015116316672;RT @toret: Los poderes nos hablan de democracia y participación pero tenemos la sensacion de que no decidimos nada. @AdaColau #FemCiutatenC…
584621290419527680;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584634910255751168;584493842612756480;RT @toret: Un lujo poder ver en un mismo día en TV a 3 mujeres como @AdaColau @manuelacarmena @Rita_Maestre Algo esta cambiando! #L6Nadacol…
584655143506944000;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584732762256576512;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584666009782607872;584493842612756480;RT @toret: Un lujo poder ver en un mismo día en TV a 3 mujeres como @AdaColau @manuelacarmena @Rita_Maestre Algo esta cambiando! #L6Nadacol…
584999620805320704;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
585087552098545664;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585093681453129729;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585094209516019713;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585095971345985536;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585111570927198209;585108998317338624;RT @toret: .@Adacolau nos nuestra que es posible otra forma de hacer política con lo que no se ve.'Comer (o no) con un banquero' http://t.c…
585110311151239168;585108998317338624;RT @toret: .@Adacolau nos nuestra que es posible otra forma de hacer política con lo que no se ve.'Comer (o no) con un banquero' http://t.c…
585110387294658562;585108998317338624;RT @toret: .@Adacolau nos nuestra que es posible otra forma de hacer política con lo que no se ve.'Comer (o no) con un banquero' http://t.c…
585116731284291586;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585114813472370689;585108998317338624;RT @toret: .@Adacolau nos nuestra que es posible otra forma de hacer política con lo que no se ve.'Comer (o no) con un banquero' http://t.c…
585121932229607424;585108998317338624;RT @toret: .@Adacolau nos nuestra que es posible otra forma de hacer política con lo que no se ve.'Comer (o no) con un banquero' http://t.c…
585126031889162241;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585134375509065729;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585134577485774848;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585133858896621568;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585133904983621632;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585133970557370368;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585133438333800448;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585133229096706050;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585133405312049153;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585132876099911680;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585132948229386240;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585133024607653890;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585133785584394240;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585133615878668289;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585133712989413377;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585137109620633601;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585137443038486528;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585137206341279744;585108998317338624;RT @toret: .@Adacolau nos nuestra que es posible otra forma de hacer política con lo que no se ve.'Comer (o no) con un banquero' http://t.c…
585137209889705984;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585134750026838018;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585134762592993280;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585136279249096706;585108998317338624;RT @toret: .@Adacolau nos nuestra que es posible otra forma de hacer política con lo que no se ve.'Comer (o no) con un banquero' http://t.c…
585139637624143872;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585137718964916225;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585139019392151554;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585141258450030593;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585149135772352513;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585151483496296449;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585155872252395520;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585155430252470272;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585158219468767234;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585160067508494336;585108998317338624;RT @toret: .@Adacolau nos nuestra que es posible otra forma de hacer política con lo que no se ve.'Comer (o no) con un banquero' http://t.c…
585161683011768320;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585161088032997376;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585172535282630656;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585185632210784256;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585214369526603779;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585356957814493184;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585362473664045056;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585372092666880000;585371946340245504;RT @toret: Encuesta del mundo: @bcnencomu 1ª fuerza y @AdaColau la candidata más valorada http://t.co/LYMq23dQXU Seguimos! http://t.co/PAcc…
585372114632474624;585371946340245504;RT @toret: Encuesta del mundo: @bcnencomu 1ª fuerza y @AdaColau la candidata más valorada http://t.co/LYMq23dQXU Seguimos! http://t.co/PAcc…
585380125660815360;585371946340245504;RT @toret: Encuesta del mundo: @bcnencomu 1ª fuerza y @AdaColau la candidata más valorada http://t.co/LYMq23dQXU Seguimos! http://t.co/PAcc…
585379627977289728;585371946340245504;RT @toret: Encuesta del mundo: @bcnencomu 1ª fuerza y @AdaColau la candidata más valorada http://t.co/LYMq23dQXU Seguimos! http://t.co/PAcc…
585387357597229056;585371946340245504;RT @toret: Encuesta del mundo: @bcnencomu 1ª fuerza y @AdaColau la candidata más valorada http://t.co/LYMq23dQXU Seguimos! http://t.co/PAcc…
585398551397662720;585371946340245504;RT @toret: Encuesta del mundo: @bcnencomu 1ª fuerza y @AdaColau la candidata más valorada http://t.co/LYMq23dQXU Seguimos! http://t.co/PAcc…
584450517427949568;584450341602783233;"RT @toret: En breve en la @SextaNocheTV estará @AdaColau de @bcnencomu .
La alcaldesa del cambio en Barcelona! http://t.co/3KJ3iVpYKq"
584452105752203264;584450341602783233;"RT @toret: En breve en la @SextaNocheTV estará @AdaColau de @bcnencomu .
La alcaldesa del cambio en Barcelona! http://t.co/3KJ3iVpYKq"
584451195554680832;584450341602783233;"RT @toret: En breve en la @SextaNocheTV estará @AdaColau de @bcnencomu .
La alcaldesa del cambio en Barcelona! http://t.co/3KJ3iVpYKq"
584451277041623040;584450341602783233;"RT @toret: En breve en la @SextaNocheTV estará @AdaColau de @bcnencomu .
La alcaldesa del cambio en Barcelona! http://t.co/3KJ3iVpYKq"
584453296758382593;584450341602783233;"RT @toret: En breve en la @SextaNocheTV estará @AdaColau de @bcnencomu .
La alcaldesa del cambio en Barcelona! http://t.co/3KJ3iVpYKq"
584452519616716801;;"RT @toret: En breve en la @SextaNocheTV estará @AdaColau de @bcnencomu .
La alcaldesa del cambio en Barcelona! http://t.co/7o29h2xRMk"
584452662298542080;584450341602783233;"RT @toret: En breve en la @SextaNocheTV estará @AdaColau de @bcnencomu .
La alcaldesa del cambio en Barcelona! http://t.co/3KJ3iVpYKq"
584454736721616896;584450341602783233;"RT @toret: En breve en la @SextaNocheTV estará @AdaColau de @bcnencomu .
La alcaldesa del cambio en Barcelona! http://t.co/3KJ3iVpYKq"
584454614172508162;584450341602783233;"RT @toret: En breve en la @SextaNocheTV estará @AdaColau de @bcnencomu .
La alcaldesa del cambio en Barcelona! http://t.co/3KJ3iVpYKq"
584454620153565188;584450341602783233;"RT @toret: En breve en la @SextaNocheTV estará @AdaColau de @bcnencomu .
La alcaldesa del cambio en Barcelona! http://t.co/3KJ3iVpYKq"
584454295547961344;584450341602783233;"RT @toret: En breve en la @SextaNocheTV estará @AdaColau de @bcnencomu .
La alcaldesa del cambio en Barcelona! http://t.co/3KJ3iVpYKq"
584454694552088577;584450341602783233;"RT @toret: En breve en la @SextaNocheTV estará @AdaColau de @bcnencomu .
La alcaldesa del cambio en Barcelona! http://t.co/3KJ3iVpYKq"
584456191381745664;584450341602783233;"RT @toret: En breve en la @SextaNocheTV estará @AdaColau de @bcnencomu .
La alcaldesa del cambio en Barcelona! http://t.co/3KJ3iVpYKq"
584456844162244608;584450341602783233;"RT @toret: En breve en la @SextaNocheTV estará @AdaColau de @bcnencomu .
La alcaldesa del cambio en Barcelona! http://t.co/3KJ3iVpYKq"
584459560112549888;584450341602783233;"RT @toret: En breve en la @SextaNocheTV estará @AdaColau de @bcnencomu .
La alcaldesa del cambio en Barcelona! http://t.co/3KJ3iVpYKq"
584460645170544640;584450341602783233;"RT @toret: En breve en la @SextaNocheTV estará @AdaColau de @bcnencomu .
La alcaldesa del cambio en Barcelona! http://t.co/3KJ3iVpYKq"
584475800763772929;584475708061327360;RT @toret: Cuando @AdaColau sea alcaldesa se bajará el sueldo a 2.200€/mes.Ahora @xaviertrias es el alcalde que más cobra 109.939€ al año #…
584476084571414528;584475708061327360;RT @toret: Cuando @AdaColau sea alcaldesa se bajará el sueldo a 2.200€/mes.Ahora @xaviertrias es el alcalde que más cobra 109.939€ al año #…
584476020268519424;584475708061327360;RT @toret: Cuando @AdaColau sea alcaldesa se bajará el sueldo a 2.200€/mes.Ahora @xaviertrias es el alcalde que más cobra 109.939€ al año #…
584476055513260032;584475708061327360;RT @toret: Cuando @AdaColau sea alcaldesa se bajará el sueldo a 2.200€/mes.Ahora @xaviertrias es el alcalde que más cobra 109.939€ al año #…
584477049257066496;584475708061327360;RT @toret: Cuando @AdaColau sea alcaldesa se bajará el sueldo a 2.200€/mes.Ahora @xaviertrias es el alcalde que más cobra 109.939€ al año #…
584476725620428800;584475708061327360;RT @toret: Cuando @AdaColau sea alcaldesa se bajará el sueldo a 2.200€/mes.Ahora @xaviertrias es el alcalde que más cobra 109.939€ al año #…
584476905908338688;584475708061327360;RT @toret: Cuando @AdaColau sea alcaldesa se bajará el sueldo a 2.200€/mes.Ahora @xaviertrias es el alcalde que más cobra 109.939€ al año #…
584477580230791168;584475708061327360;RT @toret: Cuando @AdaColau sea alcaldesa se bajará el sueldo a 2.200€/mes.Ahora @xaviertrias es el alcalde que más cobra 109.939€ al año #…
584478055277670400;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584478091201929216;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584478256809771008;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584478815839195136;584475708061327360;RT @toret: Cuando @AdaColau sea alcaldesa se bajará el sueldo a 2.200€/mes.Ahora @xaviertrias es el alcalde que más cobra 109.939€ al año #…
584478607235514369;584475708061327360;RT @toret: Cuando @AdaColau sea alcaldesa se bajará el sueldo a 2.200€/mes.Ahora @xaviertrias es el alcalde que más cobra 109.939€ al año #…
584478352716734464;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584478356063834112;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584478443284389888;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584479100145905664;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584479251115696128;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584480067167850496;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584480196570566656;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584479676992729088;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584479933646446594;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584479965690912768;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584480014185402368;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584480015275917312;584475708061327360;RT @toret: Cuando @AdaColau sea alcaldesa se bajará el sueldo a 2.200€/mes.Ahora @xaviertrias es el alcalde que más cobra 109.939€ al año #…
584480511239839744;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584480764408004610;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584480672666034178;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584481383864729600;584475708061327360;RT @toret: Cuando @AdaColau sea alcaldesa se bajará el sueldo a 2.200€/mes.Ahora @xaviertrias es el alcalde que más cobra 109.939€ al año #…
584481302944030720;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584480993849040896;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584481076799737856;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584481688006369280;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584483281434980352;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584483154746077184;584475708061327360;RT @toret: Cuando @AdaColau sea alcaldesa se bajará el sueldo a 2.200€/mes.Ahora @xaviertrias es el alcalde que más cobra 109.939€ al año #…
584484189761888257;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584484232082391041;584475708061327360;RT @toret: Cuando @AdaColau sea alcaldesa se bajará el sueldo a 2.200€/mes.Ahora @xaviertrias es el alcalde que más cobra 109.939€ al año #…
584484516728823808;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584485730484940801;584475708061327360;RT @toret: Cuando @AdaColau sea alcaldesa se bajará el sueldo a 2.200€/mes.Ahora @xaviertrias es el alcalde que más cobra 109.939€ al año #…
584485748591751169;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584486607065112576;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584486145108660224;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584487192807997441;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584493925924220928;584493842612756480;RT @toret: Un lujo poder ver en un mismo día en TV a 3 mujeres como @AdaColau @manuelacarmena @Rita_Maestre Algo esta cambiando! #L6Nadacol…
584494018106621952;584493842612756480;RT @toret: Un lujo poder ver en un mismo día en TV a 3 mujeres como @AdaColau @manuelacarmena @Rita_Maestre Algo esta cambiando! #L6Nadacol…
584494225548582913;584493842612756480;RT @toret: Un lujo poder ver en un mismo día en TV a 3 mujeres como @AdaColau @manuelacarmena @Rita_Maestre Algo esta cambiando! #L6Nadacol…
584494096158425088;584493842612756480;RT @toret: Un lujo poder ver en un mismo día en TV a 3 mujeres como @AdaColau @manuelacarmena @Rita_Maestre Algo esta cambiando! #L6Nadacol…
584498084056555520;584493842612756480;RT @toret: Un lujo poder ver en un mismo día en TV a 3 mujeres como @AdaColau @manuelacarmena @Rita_Maestre Algo esta cambiando! #L6Nadacol…
584497739981029376;584493842612756480;RT @toret: Un lujo poder ver en un mismo día en TV a 3 mujeres como @AdaColau @manuelacarmena @Rita_Maestre Algo esta cambiando! #L6Nadacol…
584501950584119296;584475708061327360;RT @toret: Cuando @AdaColau sea alcaldesa se bajará el sueldo a 2.200€/mes.Ahora @xaviertrias es el alcalde que más cobra 109.939€ al año #…
584501968762249216;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584504209749516289;584493842612756480;RT @toret: Un lujo poder ver en un mismo día en TV a 3 mujeres como @AdaColau @manuelacarmena @Rita_Maestre Algo esta cambiando! #L6Nadacol…
584503862519799809;584493842612756480;RT @toret: Un lujo poder ver en un mismo día en TV a 3 mujeres como @AdaColau @manuelacarmena @Rita_Maestre Algo esta cambiando! #L6Nadacol…
584502875482652672;584493842612756480;RT @toret: Un lujo poder ver en un mismo día en TV a 3 mujeres como @AdaColau @manuelacarmena @Rita_Maestre Algo esta cambiando! #L6Nadacol…
584504836797915136;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
584509447235600384;584475708061327360;RT @toret: Cuando @AdaColau sea alcaldesa se bajará el sueldo a 2.200€/mes.Ahora @xaviertrias es el alcalde que más cobra 109.939€ al año #…
585428438200274944;585371946340245504;RT @toret: Encuesta del mundo: @bcnencomu 1ª fuerza y @AdaColau la candidata más valorada http://t.co/LYMq23dQXU Seguimos! http://t.co/PAcc…
585476839210143746;584477958750019584;RT @toret: Ver como tendencia a @AdaColau de @bcnencomu #L6Nadacolau y @manuelacarmena de @AhoraMadrid #UTNManuelaCarmena muestran el cambi…
585517279661654016;585087110161506307;"RT @toret: 'La Barcelona de @AdaColau'  
por @JuanchoDumall Director adjunto de El Periódico de Catalunya http://t.co/3MhaGnsXKw"
585542958126145536;585371946340245504;RT @toret: Encuesta del mundo: @bcnencomu 1ª fuerza y @AdaColau la candidata más valorada http://t.co/LYMq23dQXU Seguimos! http://t.co/PAcc…
585542877050236931;585371946340245504;RT @toret: Encuesta del mundo: @bcnencomu 1ª fuerza y @AdaColau la candidata más valorada http://t.co/LYMq23dQXU Seguimos! http://t.co/PAcc…
585547323436044288;585371946340245504;RT @toret: Encuesta del mundo: @bcnencomu 1ª fuerza y @AdaColau la candidata más valorada http://t.co/LYMq23dQXU Seguimos! http://t.co/PAcc…
585553155317964800;585371946340245504;RT @toret: Encuesta del mundo: @bcnencomu 1ª fuerza y @AdaColau la candidata más valorada http://t.co/LYMq23dQXU Seguimos! http://t.co/PAcc…
585569732738347012;585371946340245504;RT @toret: Encuesta del mundo: @bcnencomu 1ª fuerza y @AdaColau la candidata más valorada http://t.co/LYMq23dQXU Seguimos! http://t.co/PAcc…
586107664586956800;586107140164743168;RT @toret: @xaviertrias oye cortate con la publicidad, no?. Esta también la pagas con los impuestos de los ciudadanos?
587583546639966208;587581657261219840;RT @toret: Cerrar la lista de @bcnencomu con Maria Salvo fundadora de asociación mujeres del 36 y el gran historiador Josep Fontana, es muy…
587586736756260864;587585438472396800;"RT @toret: Hay ganar de ver juntas a @AdaColau y @manuelacarmena . 
Mañana las podrás oír juntas en @carnecrudaradio a las 12h http://t.co/…"
587598470028099584;587585438472396800;"RT @toret: Hay ganar de ver juntas a @AdaColau y @manuelacarmena . 
Mañana las podrás oír juntas en @carnecrudaradio a las 12h http://t.co/…"
