Source;Target;Weight 
@jaumecollboni;@eduardrivas;12
@afrablanco;@milagrosprezoli;12
@afrablanco;@eduardrivas;12
@milagrosprezoli;@eduardrivas;12
@revolucio1984;@iniciativabcn;14
@revolucio1984;@podem_bcn;14
@sylvilg;@icveuia;11
@sylvilg;@unio_cat;11
@galapita;@ierrejon;13
@galapita;@l_makeba;14
@caposalva;@cs_castellon;10
@caposalva;@agsciudadanos;19
@caposalva;@msanzjulia;10
@slavalr;@agsciudadanos;12
@albert_rivera;@carolinapunset;15
@delsurgr;@agsciudadanos;10
@delsurgr;@msanzjulia;10
@delsurgr;@cscvalenciana;10
@delsurgr;@carolinapunset;10
@cs_castellon;@agsciudadanos;13
@cs_castellon;@cscvalenciana;13
@cs_castellon;@carolinapunset;13
@agsciudadanos;@msanzjulia;13
@agsciudadanos;@cscvalenciana;17
@agsciudadanos;@carolinapunset;24
@msanzjulia;@cscvalenciana;13
@msanzjulia;@carolinapunset;13
@agsciudadanos;@carinamejias;17
@agsciudadanos;@csbenicasim;15
@csbenicasim;@carolinapunset;15
@csvilareal;@carolinapunset;12
@l_makeba;@marcbertomeu;28
@jordi_canyas;@soniasi02;14
@ercbcn;@9bcabrejada;34
@virehi;@lluismarti;24
@virehi;@carinamejias;31
@lluismarti;@carinamejias;24
@cselmasnou;@carinamejias;37
@cselmasnou;@blancosorell;17
@cselmasnou;@amayofuentes;35
@cselmasnou;@ciudadanoscs;38
@carinamejias;@amayofuentes;27
@amayofuentes;@ciudadanoscs;27
@bcnencomu;@danigonzalez87;22
@adacolau;@danigonzalez87;23
@capgirembcn;@arran9b;15
@ivanaltimira;@capgirembcn;15
@ivanaltimira;@cupstap;25
@puigbarrachina;@adacolau;11
@mitocondriaca;@adacolau;49
@joanramax;@carinamejias;24
@enoticiescat;@ignasi_planas;29
@enoticiescat;@millorbcn;20
@xriusenoticies;@ignasi_planas;30
@xriusenoticies;@millorbcn;21
@gemmasendra;@saulgordillo;12
@alfredbosch;@saulgordillo;19
@aragorndemordor;@xaviertrias;32
@ahorapodemos;@l_makeba;61
@piuladors4cat;@adacolau;75
@ppbarcelona_;@ondace;11
@albertofdezxbcn;@ondace;11
@mrenau;@alhdespierta;33
@bcnencomu;@alhdespierta;39
@sinpisar;@carinamejias;13
@carinamejias;@jonsamoc;17
@carinamejias;@jmgrau76;21
@jonsamoc;@jmgrau76;10
@bcnencomu;@alertafeminista;31
@alertafeminista;@teresaforcadesf;30
@capgirembcn;@9bcabrejada;13
@cgtbellvitge;@ppopular;10
@cgtbellvitge;@ciutadanscs;10
@cgtbellvitge;@ciudadanoscs;10
@cgtbellvitge;@cs_bcna;10
@ppopular;@ciutadanscs;14
@municipalscat;@joanignasielena;15
@municipalscat;@jpuigcorbe;14
@f_bellmunt;@joanignasielena;20
@f_bellmunt;@alfredbosch;22
@f_bellmunt;@jpuigcorbe;21
@mlgahora;@pituskaya;24
@mlgahora;@mrenau;39
@pituskaya;@santiferpa;25
@pituskaya;@mrenau;23
@santiferpa;@mrenau;22
@lacasainvisible;@mrenau;20
@lacasainvisible;@bcnencomu;23
@carinamejias;@omnium;16
@carinamejias;@ami__cat;10
@omnium;@ami__cat;10
@nanroig21;@jordidelrio;12
@cesciglesies;@avancem;10
@cesciglesies;@joanignasielena;14
@cesciglesies;@jordidelrio;10
@cesciglesies;@santilapeira;10
@avancem;@joanignasielena;11
@avancem;@jordidelrio;11
@avancem;@santilapeira;11
@mitocondriaca;@bcnencomu;11
@avancemcat;@cesciglesies;20
@moncapsa;@dolorscamats;109
@ejimenezcara;@xaviertrias;31
@francescribot;@avancemmesbdn;14
@francescribot;@joanignasielena;15
@francescribot;@josepduranbdn;13
@avancemmesbdn;@alfredbosch;20
@avancemmesbdn;@joanignasielena;15
@avancemmesbdn;@josepduranbdn;19
@alfredbosch;@josepduranbdn;20
@joanignasielena;@josepduranbdn;14
@alexiarovira;@adacolau;69
@llambrichtoni;@mmillanclosa;11
@llambrichtoni;@miquellara;11
@mmillanclosa;@miquellara;12
@salvadostv;@la_pah;24
@municipalsbcn;@municipalsbcn;23
@gatomur;@lluismarti;16
@gatomur;@virehi;21
@gatomur;@carinamejias;19
@fecemo1;@gatomur;14
@fecemo1;@virehi;14
@fecemo1;@carinamejias;12
@pilarcarracelas;@adacolau;105
@pilarcarracelas;@ahorapodemos;105
@santsencomu;@l_makeba;40
@santsencomu;@ierrejon;40
@santsencomu;@g_pisarello;39
@santsencomu;@xavierdomenechs;39
@puta_espanya;@ciutadanscs;15
@puta_espanya;@cs_bcna;20
@puta_espanya;@cs_tarragona;20
@puta_espanya;@cs_girona;15
@puta_espanya;@cs_lleida;15
@puta_espanya;@cs_santadria;15
@puta_espanya;@ciutadanstossa;20
@puta_espanya;@cs_rubi;15
@ciutadanscs;@cs_tarragona;16
@ciutadanscs;@cs_girona;16
@ciutadanscs;@cs_lleida;16
@ciutadanscs;@cs_santadria;16
@ciutadanscs;@ciutadanstossa;16
@ciutadanscs;@cs_rubi;16
@cs_bcna;@cs_lleida;16
@cs_bcna;@cs_santadria;16
@cs_bcna;@ciutadanstossa;22
@cs_tarragona;@cs_girona;16
@cs_tarragona;@cs_lleida;16
@cs_tarragona;@cs_santadria;16
@cs_tarragona;@ciutadanstossa;22
@cs_tarragona;@cs_rubi;16
@cs_girona;@cs_lleida;16
@cs_girona;@cs_santadria;16
@cs_girona;@ciutadanstossa;16
@cs_girona;@cs_rubi;16
@cs_lleida;@cs_santadria;16
@cs_lleida;@ciutadanstossa;16
@cs_lleida;@cs_rubi;16
@cs_santadria;@ciutadanstossa;16
@cs_santadria;@cs_rubi;16
@ciutadanstossa;@cs_rubi;16
@bcninnovacio;@xaviertrias;46
@mrenau;@jmanceb;41
@jmanceb;@bcnencomu;34
@jmanceb;@adacolau;14
@jmanceb;@alhdespierta;24
@adacolau;@alhdespierta;15
@jmorego;@inesgarriga;11
@xaviertrias;@dissenyhub;25
@xaviertrias;@cienciadeldani;33
@xaviertrias;@tonofolguera;10
@xaviertrias;@inesgarriga;19
@jciurana;@dissenyhub;23
@jciurana;@cienciadeldani;30
@jciurana;@tonofolguera;10
@jciurana;@inesgarriga;18
@dissenyhub;@cienciadeldani;10
@dissenyhub;@tonofolguera;10
@dissenyhub;@inesgarriga;10
@cienciadeldani;@tonofolguera;10
@cienciadeldani;@inesgarriga;14
@tonofolguera;@inesgarriga;10
@assemblea;@millorbcn;10
@cupbarcelona;@millorbcn;11
@esquerra_erc;@millorbcn;11
@podemsantandreu;@standreuencomu;11
@xaviertrias;@icfonians;44
@mrovira;@simongorjeos;21
@tonisalado;@g_pisarello;12
@tonisalado;@galapita;12
@tonisalado;@l_makeba;12
@tonisalado;@laiaortiz;12
@galapita;@mvidal80;14
@l_makeba;@mvidal80;13
@l_makeba;@laiaortiz;13
@pconstituenthg;@bcnencomu;13
@pconstituenthg;@pconstituent;10
@nurialb;@g_pisarello;14
@pconstituentbcn;@g_pisarello;28
@gabriellosada;@adacolau;15
@xexu2000;@g_pisarello;15
@xexu2000;@janetsanz;15
@g_pisarello;@btvnoticies;11
@janetsanz;@btvnoticies;11
@esquerra_erc;@joanignasielena;29
@iesmoisesbroggi;@xaviertrias;11
@lectura545;@eduardcabus;11
@gaceta_es;@albertofdezxbcn;29
@gaceta_es;@rosalin;28
@albertofdezxbcn;@rosalin;28
@pconstituent;@alertafeminista;25
@guiliamgualas;@carinamejias;12
@xera58;@eduardcabus;12
@xaviertrias;@barcelonalab;17
@ismadani_abs;@bcnencomu9b;46
@alfredbosch;@feriaabrilcat15;33
@gironi100;@herrera;12
@bcninnovacio;@jciurana;30
@bcninnovacio;@cienciadeldani;16
@bcninnovacio;@barcelonalab;11
@jciurana;@barcelonalab;14
@cienciadeldani;@barcelonalab;10
@aramateix;@teleafonica;13
@teleafonica;@capgirembcn;19
@salvadostv;@pahcbages;22
@pahcbages;@adacolau;210
@revolucio1984;@tv3cat;11
@revolucio1984;@rac1;11
@adacolau;@rac1;20
@iniciativabcn;@pconstituentbcn;13
@iniciativabcn;@rac1;12
@podem_bcn;@tv3cat;12
@podem_bcn;@pconstituentbcn;13
@podem_bcn;@rac1;12
@tv3cat;@pconstituentbcn;12
@tv3cat;@rac1;15
@pconstituentbcn;@rac1;12
@cupeixample;@ccurgell;11
@xavierbastos1;@bcnencomu;10
@upydbarcelona;@upydbarcelona;11
@coquegarcia;@albertofdezxbcn;254
@ondacero_es;@noticiasfds;22
@albertofdezxbcn;@noticiasfds;26
@aitorcarr;@xavierdomenechs;13
@agnes_felis;@xavierdomenechs;14
@diegoherna7;@bcnencomu;10
@ercbcn;@carlesmacian;12
@jrabassa;@xavierdomenechs;16
@nurialb;@ierrejon;15
@jaumeasens;@ierrejon;39
@podemosbp;@ierrejon;15
@agnes_felis;@ierrejon;14
@agnes_felis;@ahorapodemos;10
@mmillanclosa;@davidgr1714;10
@bcnencomu9b;@transformem9b;15
@juanarza;@xaviertrias;78
@rubenmartinez;@xavierdomenechs;10
@santidemajo;@ierrejon;13
@_juanli;@ierrejon;41
@javi_barrena;@begolaserna;13
@begolaserna;@adacolau;13
@rubenmartinez;@ierrejon;13
@arnaumb_;@ierrejon;13
@agnes_felis;@g_pisarello;14
@facudiazt;@bcnencomu;21
@gironi100;@herrerajoan;11
@gironi100;@adacolau;11
@lescortsencomu;@s;10
@lescortsencomu;@g_pisa;10
@s;@g_pisa;10
@ercbcn;@araeslhora;88
@alfredbosch;@araeslhora;49
@jpuigcorbe;@araeslhora;28
@junqueras;@araeslhora;40
@cupbarcelona;@ccurgell;12
@pconstituentbcn;@xavierdomenechs;17
@jaumecollboni;@trinijove;19
@alfredbosch;@forcadellcarme;48
@9bcabrejada;@bcnencomu;28
@santidemajo;@9bcabrejada;14
@jmgrau76;@salvadorcardus;10
@salvadorcardus;@carinamejias;12
@epcatalunya;@adacolau;17
@carmenandres_;@lfilella;13
@carmenandres_;@santidemajo;22
@carmenandres_;@carlesagusti;23
@lfilella;@santidemajo;14
@lfilella;@jaumecollboni;14
@lfilella;@carlesagusti;14
@santidemajo;@carlesagusti;24
@jaumecollboni;@carlesagusti;24
@sherpaagarrotxa;@somcomuns;11
@sherpaagarrotxa;@bcnencomu;11
@equinoxradio;@bcnencomu;16
@jm_montaner;@mvidal80;28
@la_pah;@pahcbages;207
@adacolau;@julia_solans;106
@montalvomanu;@ciudadanoscs;24
@montalvomanu;@carolinapunset;24
@montalvomanu;@begonavillacis;24
@montalvomanu;@fginer;24
@montalvomanu;@carinamejias;24
@montalvomanu;@s;16
@jaumecollboni;@pr;11
@jscbcn;@pr;11
@naciodigital;@avancemcat;12
@ricardgoma;@avvcmeridiana;29
@superllisti;@stopmaremortum;11
@superllisti;@jaumeasens;11
@superllisti;@janetsanz;11
@superllisti;@g_pisarello;11
@stopmaremortum;@adacolau;12
@stopmaremortum;@bcnencomu;12
@stopmaremortum;@jaumeasens;12
@stopmaremortum;@janetsanz;12
@stopmaremortum;@g_pisarello;12
@marinotperez;@simongorjeos;12
@icfonians;@jciurana;26
@ismadani_abs;@ismansiete;10
@ismansiete;@bcnencomu9b;10
@ismansiete;@adacolau;17
@directe;@jpuigcorbe;37
@directe;@junqueras;12
@directe;@marcpuigperez;27
@jpuigcorbe;@marcpuigperez;12
@junqueras;@marcpuigperez;12
@jaumecollboni;@transportpublic;15
@adacolau;@transformem9b;10
@movesquerres;@diariara;22
@gemmasendra;@diariara;24
@somparalel;@xaviertrias;18
@martaverdejo;@plataforma03;12
@marcbertomeu;@ierrejon;11
@katesb;@ierrejon;19
@susannareigada;@bcnencomu;10
@parvulesco;@adacolau;15
@paullonch;@adacolau;13
@higiniaroig;@;13
@juliojota96;@acsentmenat;17
@bcnencomu;@acsentmenat;19
@bcnencomu;@mundoespejo1;11
@pconstituentbcn;@pconst9barris;12
@edu1705;@albert_rivera;22
@edu1705;@carinamejias;22
@edu1705;@cs_bcna;22
@girautaoficial;@xaviertrias;14
@oskivl;@eipaiscat;12
@oskivl;@adacolau;12
@cuphortaguinard;@ariadnagari;19
@capgirembcn;@ariadnagari;24
@mrovira;@ariadnagari;26
@podem_bcn;@alertafeminista;39
@jaumecollboni;@barcelonactiva;15
@btvnoticies;@trinijove;11
@pdcatalunya;@jaumecollboni;10
@cuscusbcn;@bcnenamb;10
@bcnencomu;@bcnenamb;11
@ttvicent;@bcnencomu;13
@ttvicent;@ahorapodemos;13
@podembadalona;@ierrejon;85
@sentitcritic;@xaviertrias;180
@iniciativabcn;@sentitcritic;13
@cerreyes;@bcnencomu;11
@bdscatalunya;@adacolau;39
@taticatala;@obrasocial_pah;10
@taticatala;@pah_bcn;10
@icfonians;@dissenyhub;12
@marinotperez;@mjlecha;12
@movesq_bcn;@joanignasielena;10
@movesq_bcn;@marinaalonsos;12
@jpuigcorbe;@marinaalonsos;11
@joanignasielena;@movesquerres;19
@marinaalonsos;@movesquerres;10
@caragirat;@katesb;14
@caragirat;@ierrejon;15
@pitudedeu;@bcnencomu;15
@torre_puede;@bcnencomu;15
@gemmasendra;@xaviertrias;20
@gaab75;@ercbcn;29
@ahorapodemos;@ilphabitatge;14
@vilaweb;@capgirembcn;21
@vilaweb;@cupnacional;21
@zmartes;@terrassaencomu;10
@terrassaencomu;@hvraul;12
@societatcc;@carmenderivera;50
@albertofdezxbcn;@carmenderivera;10
@enricmillo;@carmenderivera;10
@santimdx5;@bancosantander;14
@xaviertrias;@bancosantander;15
@ilphabitatge;@bancosantander;15
@pah_bcn;@bancosantander;17
@ppcatalunya;@pp_sarria;10
@cs_ciutat_vella;@cs_sants;33
@cs_sants;@marilenbarcelo;25
@cdcgracia;@xaviertrias;10
@directe;@tonialba;25
@coquegarcia;@carinamejias;14
@adamdeosdad;@bcnencomu;11
@btvnoticies;@jercbcn;17
@xaviurbano;@xaviertrias;31
@albertofdezxbcn;@la;28
@societatcc;@la;28
@josemalogon;@albiolalcalde_;12
@bcnencomu;@teresaforcades;18
@egocrata;@xaviertrias;13
@ristomejide;@socialistes_cat;14
@ristomejide;@jaumecollboni;58
@jordisegura_cat;@arapolitica;12
@kikucule;@arapolitica;12
@arapolitica;@ciudadanoscs;13
@btvnoticies;@cs_bcna;26
@joancalabuig;@carmona_alcalde;105
@esquerragirona;@mariamerceroca;16
@esquerragirona;@alfredbosch;16
@esquerragirona;@junqueras;16
@elhombritorojo;@podemosahora;13
@elhombritorojo;@bcnencomu;13
@elhombritorojo;@icveuia;13
@elhombritorojo;@wessanchez75;13
@podemosahora;@bcnencomu;14
@podemosahora;@icveuia;14
@podemosahora;@wessanchez75;14
@bcnencomu;@wessanchez75;14
@icveuia;@wessanchez75;14
@fseixanta_vuit;@jaumecollboni;10
@inesluis;@jaumecollboni;19
@_juanli;@galapita;11
@antgalan;@joancalabuig;21
@antgalan;@carmona_alcalde;21
@joancalabuig;@psoe;53
@pedro_casares;@jaumecollboni;13
@vinglada;@pspv_psoevlc;29
@vinglada;@joancalabuig;29
@vinglada;@carmona_alcalde;29
@vinglada;@jaumecollboni;29
@vinglada;@psoe;29
@pspv_psoevlc;@joancalabuig;56
@pspv_psoevlc;@carmona_alcalde;55
@pspv_psoevlc;@jaumecollboni;56
@pspv_psoevlc;@psoe;31
@_montse_torres;@ercsantsmon;15
@joan_junca;@mmillanclosa;16
@joan_junca;@adalil_jordi;20
@elsingular;@jpuigcorbe;20
@marcpuigperez;@esquerra_erc;11
@siperono1;@la_ser;49
@jonsamoc;@joan_junca;13
@jonsamoc;@adalil_jordi;14
@jonsamoc;@mmillanclosa;12
@podemosdeporte;@podem_bcn;47
@podemosdeporte;@ahorapodemos;38
@xaviersolert;@jaumecollboni;11
@santidemajo;@martaverdejo;14
@ecasasgironella;@bcnencomu;10
@ricardgoma;@ciddavid;23
@jmmurria;@joancalabuig;20
@jmmurria;@carmona_alcalde;20
@jmmurria;@jaumecollboni;20
@imoraleda;@ricardgoma;15
@imoraleda;@ciddavid;15
@imoraleda;@bcnencomu;17
@imoraleda;@icveuiabcn;16
@ricardgoma;@pscbarcelona;15
@ciddavid;@pscbarcelona;16
@carinamejias;@pacos;14
@soniasi02;@pacos;14
@marilenbarcelo;@pacos;14
@yagoalonsobcn;@pacos;14
@xiscajimenez_;@graciaencomu;43
@xiscajimenez_;@bcnencomu;43
@davidgr1714;@jaumecollboni;10
@cupbarcelona;@ilpeducacio;10
@rosadg_;@jaumecollboni;18
@chukovni;@albertofdezxbcn;27
@chukovni;@megaprogre;21
@chukovni;@govern;27
@albertofdezxbcn;@megaprogre;26
@megaprogre;@govern;26
@chukovni;@galaniii;11
@megaprogre;@galaniii;10
@galaniii;@albertofdezxbcn;13
@galaniii;@govern;13
@chukovni;@in_vox;11
@in_vox;@megaprogre;11
@in_vox;@albertofdezxbcn;13
@in_vox;@govern;13
@obrasocial_pah;@adacolau;196
@ercblanes;@alfredbosch;12
@martaverdejo;@stantoniencomu;39
@santidemajo;@plataforma03;10
@martaverdejo;@xaviertrias;105
@xaviertrias;@plataforma03;11
@jaumecollboni;@jfhila;12
@guinardoencomu;@victorvalls;16
@jospastr;@bcn_growth;11
@xaviertrias;@duxeditorial;11
@toret;@marcbertomeu;20
@joanjopodem;@marcbertomeu;10
@bea_rilova;@g_pisarello;11
@bea_rilova;@adacolau;11
@xescomagrinya;@marcbertomeu;13
@rne;@alfredbosch;11
@rne;@esquerra_erc;11
@rne;@congreso_es;11
@esquerra_erc;@congreso_es;11
@tonip44;@adacolau;37
@mariadolorsa;@podem_bcn;17
@ainatarabini;@stantoniencomu;19
@ppbarcelona_;@pplescorts;16
@aliciascamacho;@jlayllon;11
@yagoalonsobcn;@;10
@sergiospejo;@zatobcn;18
@sergiospejo;@elenaibor;22
@sergiospejo;@upydbarcelona;18
@sergiospejo;@migueldelamo70;16
@zatobcn;@migueldelamo70;18
@elenaibor;@migueldelamo70;21
@upydbarcelona;@migueldelamo70;20
@josemnltejedor;@cslescorts;17
@josemnltejedor;@yagoalonsobcn;17
@cslescorts;@pacosierral;11
@migueldelamo70;@carinamejias;19
@pauguix;@cshospitalet;11
@cslescorts;@cshospitalet;22
@carinamejias;@sergiospejo;19
@rosaerrekerre;@pconstclot;10
@pery_godoy;@sbtpsoe;13
@pery_godoy;@pilarcanarias;13
@sbtpsoe;@pilarcanarias;16
@sbtpsoe;@m2015carmona;11
@sbtpsoe;@jaumecollboni;12
@pilarcanarias;@m2015carmona;11
@pilarcanarias;@jaumecollboni;12
@m2015carmona;@jaumecollboni;11
@josepmarpal;@aliciascamacho;10
@aliciascamacho;@santirodriguez;11
@jciurana;@lluciahoms;13
@francisrubiogme;@yagoalonsobcn;10
@francisrubiogme;@pacosierral;10
@marianorajoy;@ahorapodemos;10
@elsomatent;@carmona_alcalde;19
@sueordo;@bomberscat;26
@sueordo;@la_pah;26
@bomberscat;@la_pah;27
@odtor;@xaviertrias;10
@gabrielferdiaz;@alfredbosch;12
@pphortaguinardo;@corhorta;21
@albertofdezxbcn;@corhorta;13
@jmmurria;@pspv_psoevlc;18
@ppbarcelona_;@estebangesa;12
@sextanochetv;@carolinapunset;11
@sextanochetv;@agsciudadanos;11
@sextanochetv;@csbenicasim;11
@bonindepe;@fredy_ajs;10
@bonindepe;@forremarti;10
@bonindepe;@bcn_bleach;10
@bonindepe;@miquelet1969;10
@bonindepe;@cs_bcna;10
@adriaalemany;@escolane;10
@alvaro95madriz;@adacolau;14
@rclot;@xaviertrias;24
@club21siecle;@xaviertrias;10
@jaumecollboni;@jcallaubartoli;13
@xaviurbano;@sirereta;24
@edi_iii;@elnoibaliarda;10
@cupstap;@elnoibaliarda;11
@albertperezn;@xaviertrias;17
@tuiterliunitari;@adacolau;10
@tuiterliunitari;@sentitcritic;12
@tuiterliunitari;@xaviertrias;11
@janetsanz;@sentitcritic;14
@somcomuns;@coacatalunya;10
@albiolalcalde_;@ppbarcelona_;20
@monicapalet;@avvcmeridiana;11
@mandreubcn;@cupbarcelona;13
@mandreubcn;@mjlecha;13
@dersu_uzala23;@higiniaroig;10
@alfredbosch;@papanatas;16
@papanatas;@xaviertrias;10
@azoteliberal;@ppbarcelona_;33
@ciutatmorta;@jaumecollboni;21
@gerard_torrents;@bcnencomu;24
@laiaortiz;@forumalternatiu;11
@podembadalona;@somgramenet;11
@podem_bcn;@somgramenet;12
@podem_cat;@somgramenet;12
@angelstomasgonz;@teleafonica;10
@angelstomasgonz;@15mlliure;10
@angelstomasgonz;@bdscatalunya;10
@angelstomasgonz;@forumalternatiu;10
@teleafonica;@15mlliure;11
@teleafonica;@bdscatalunya;11
@teleafonica;@forumalternatiu;11
@teleafonica;@bcnencomu;11
@15mlliure;@bdscatalunya;11
@15mlliure;@forumalternatiu;11
@bdscatalunya;@forumalternatiu;11
@forumalternatiu;@bcnencomu;12
@societatcc;@soniasi02;19
@laotracronica;@alexsalmonbcn;10
@laotracronica;@albert_rivera;10
@laotracronica;@jaumecollboni;10
@alexsalmonbcn;@albert_rivera;10
@alexsalmonbcn;@jaumecollboni;10
@coscinesa;@cos_bcn;11
@coscinesa;@cupbarcelona;11
@coscinesa;@higiniaroig;11
@coscinesa;@poblelliure_bcn;11
@coscinesa;@endavant_bcn;11
@cos_bcn;@cupbarcelona;12
@cos_bcn;@higiniaroig;12
@cos_bcn;@poblelliure_bcn;12
@cupbarcelona;@poblelliure_bcn;12
@higiniaroig;@poblelliure_bcn;12
@poblelliure_bcn;@endavant_bcn;12
@montsebenedi;@gemmasendra;31
@cupnacional;@nataliadipp;29
@cupnacional;@llucsalellas;29
@cupnacional;@araeslhora;33
@nataliadipp;@higiniaroig;31
@nataliadipp;@mjlecha;31
@nataliadipp;@llucsalellas;31
@nataliadipp;@araeslhora;30
@higiniaroig;@llucsalellas;31
@higiniaroig;@araeslhora;39
@mjlecha;@llucsalellas;31
@mjlecha;@araeslhora;30
@llucsalellas;@araeslhora;30
@xaviertrias;@palausantjordi;29
@palausantjordi;@assemblea;30
@oscar_adria;@cos_bcn;14
@cos_bcn;@mcdonalds;16
@cos_bcn;@ivallets;16
@felixortega;@rociomsampere;12
@felixortega;@gemmagaldon;12
@felixortega;@laiabonetrull;12
@felixortega;@esthervivas;12
@felixortega;@gcalvetbarot;11
@felixortega;@adacolau;12
@rociomsampere;@gemmagaldon;13
@rociomsampere;@esthervivas;13
@rociomsampere;@gcalvetbarot;12
@gemmagaldon;@laiabonetrull;13
@gemmagaldon;@esthervivas;13
@gemmagaldon;@gcalvetbarot;12
@laiabonetrull;@esthervivas;13
@laiabonetrull;@gcalvetbarot;12
@laiabonetrull;@adacolau;13
@esthervivas;@gcalvetbarot;12
@esthervivas;@adacolau;13
@gcalvetbarot;@adacolau;12
@nattsangolpe;@marilenbarcelo;22
@nattsangolpe;@cs_bcna;29
@danielo74;@xtomas;23
@danielo74;@magictaxi2359;15
@xtomas;@magictaxi2359;22
@ercbcn;@quimmasferrer;16
@esquerra_erc;@quimmasferrer;14
@quimmasferrer;@alfredbosch;16
@quimmasferrer;@jpuigcorbe;14
@quimmasferrer;@junqueras;15
@adominvi;@nonacionalistax;13
@adominvi;@gaab75;11
@adominvi;@ercbcn;13
@nonacionalistax;@gaab75;19
@nonacionalistax;@ercbcn;22
@joancolombcn;@adacolau;20
@con_sentio;@graphica18;20
@graphica18;@xaviertrias;20
@alfredbosch;@murielcasals;27
@murielcasals;@forcadellcarme;33
@soniasi02;@cs_sants;10
@xbelbar;@capgirembcn;34
@cs_ciutat_vella;@ciutadanscs;11
@ciutadanscs;@cs_sants;12
@avs2000;@adacolau;12
@rac1;@carinamejias;15
@dique24;@xtomas;11
@danielo74;@christianng82;10
@xtomas;@christianng82;13
@xavimarinetti;@paysol49;13
@xavimarinetti;@adacolau;13
@anc_arquitect;@capgirembcn;15
@anc_arquitect;@millorbcn;15
@anc_arquitect;@coacatalunya;15
@capgirembcn;@coacatalunya;16
